country,name,phone,email,dealerNo,geoCodeLongitude,geoCodeLatitude,postcode,town,street,region,fax,websiteFullUrl
IL,HATOTACH,972-4-8401414,hatotah21@gmail.com,7960025993059504613,35.052429,32.820999,0,HAIFA,HALUZEY HATASIA 20,,972-4-8401717,#
IL,Savyon Motorcycles,+972-4-8742597,giblysir@bezeqint.net,7960025920045060581,35.085732,32.830372,0,Kiryat Byalik,Baaley Hamelacha 7,,,#
IL,MY MOTO,972-1-700-55-40-,mymoto@012.net.il,7960026010239373797,34.864231,32.345669,0,NETANYA,18 SECHTERMAN STR.,,972-9-8846532,#
IL,Moto Fun,972-4-6723005,,7960025975879635429,35.296459,32.599731,0,AFULA,HASRTAT 8,,,#
IL,Off Road,972-3-5184774,,7960025898570224101,34.790741,32.072552,0,Tel Aviv,BEN ZVEI AVN. 98,,,https://www.ktmisrael.co.il
IL,Sheps,+972-3-6830937,,7960025945814864357,34.772148,32.05331,0,Tel Aviv,Shoken 14 st.,,,#
IL,Motorica,,danny@motorica-motors.com,7960025954404798949,34.89666,32.13184,0,Hod Hasharon,Hamasger 5,,,#
IL,DAVID LUBINSKI Ltd,076751181,kobi_co@lubinski.co.il,602,34.84148,32.080087,7505102,Rishon Letsiyon,3 Mark Moshovitz Street Sorek Business Center - PB 15280,,0732799146,https://www.motosport.co.il
IL,Hapodium,972-3-6483836,shahar@hapodium.co.il,7960026001649439205,34.777592,32.016689,0,Holon,HABANAY 19,,,#
IL,Malki Racing,972-8-6884411,,7960025902865191397,34.762959,31.60939,0,Kiryat Gat,"INDUSTRIAL ZONE, ",,972-8-6884411,#
IL,BIG BEN MOTOR,972-2-6794488,bigbenmotor@gmail.com,7960026005944406501,35.227638,31.72048,0,Jerusalem,Harechev 32,,,#
IL,Extreme Motosport 1 LTD,972-8-6284332,motosportone@gmail.com,7960025984469570021,34.784328,31.25474,0,BEER- SHEVA,24 TRUMPELDOR str,,972-8-6450090,#
IT,ACTIV MOTOR,0152548813,paola@activmotor.it,7152,8.082472,45.537861,13894,Biella Gaglianico,Via Cavour 57 ,,0152547092,https://www.activmotor.it
IT,BIKE HOUSE ORANGE,0332 1818100,davide@bikehouseorange.it,7969,8.83701,45.82254,21100,VARESE,Viale Belforte 2 ,,0332 1818199,https://www.bikehouse-orange.com/it/
IT,LOVATO'S BIKE,0331768370,info@lovatosbike.com,3795,8.742658,45.675267,21011,Casorate Sempione,Via Sempione N.8 ,,,https://www.lovatosbike.com
IT,CAVAMOTOR,011 9989704,cavamotor@virgilio.it,1526,7.714575,45.178308,10040,Leini,Via Torino 56 ,,011 9851198,https://www.cavamotor.it
IT,CORTI MOTORSPORT,031 626685,marco@cortimoto.it,3500,9.17789,45.79123,22031,ALBAVILLA,Via Padre P. Meroni 3 ,,,https://www.cortimoto.it
IT,MECA MOTOR,0331 830397,staff@mecamotor.it,8766,8.94823,45.6772,22076,MOZZATE,Via Varese 22 ,,0331 833866,https://www.mecamotor.it
IT,K-TORINO,011-0628300,info@k-torino.it,7321,7.606806,45.009556,10092,Beinasco (TO),"Via Rondò Bernardo, 28 ",,011-5508072,https://www.k-torino.it
IT,BASSI MOTO,0321628383,info@bassimoto.it,2506,8.607694,45.443998,28100,Novara,Via Benedetto Alfieri 17 ,,0321680760,https://www.bassimoto.it
IT,MIK MOTO,0342 703144,info@pensinimoto.com,2086,10.17616,46.21374,23037,TIRANO,Via della Repubblica 66 ,,0342 703144,https://www.pensinimoto.com
IT,GTO Motors Sr.,,apizzi@gtomotors.it,508,9.022817,45.624521,21047,Saronno,Via Novara 20 ,,,#
IT,BARBIERO MOTO SC,011 9872495,ktm.barbiero@libero.it,8829,7.964407,45.039001,14022,CASTELNUOVO D. BOSCO,Viale Europa 34/36 ,,011 9872495,https://www.dealer.moto.it/ktmbarbiero
IT,K-MONZA,0395783816,info@k-monza.it,10384410,9.269856,45.581863,20900,MONZA,"Via Felice Cavallotti, 11 ",,,#
IT,MOTORDON,011975641,posta@donetto.com,3859,7.62784,44.82018,12030,Casalgrasso - CN -,Piazza Annunziata N. 6 ,,0110860457,https://www.donetto.com
IT,P & D,02 24412949,info@pedktm.it,2901,9.18957,45.49108,20159,MILANO,Via Lario 3/5 ,,,https://www.pedktm.it
IT,FARIOLI,035 294249,info@ktmfarioli.it,3255,9.712826,45.694765,24125,Bergamo,"Via Celadina, 199 ",,035 291010,https://www.ktmfarioli.it
IT,GIGLIOLI MOTORI,0257790001,info@gigliolimotori.it,2603,9.175539,45.381749,20089,Rozzano,Via Lodovico Ariosto 10/12 ,,0257518118,https://www.gigliolimotori.com
IT,MOTOSPORT NIEDERMAYR,0471 / 975533,info@motosport.bz.it,3551,11.275085,46.482094,39057,Frangarto - Appiano,"Pillhof, 63 ",,0471 / 327406,https://www.motosport.bz.it
IT,MOTOWN3,0371 940107,info@k-lodi.it,10214310,9.49832,45.31514,26900,LODI,Viale Dalmazia 21 ,LO,,https://www.k-lodi.it
IT,NIKO MOTO,0461420150,trento@nikomoto.com,254,11.10637,46.13823,38015,Lavis,Via Paganella 42/44 ,,0461429448,https://www.nikomoto.com
IT,CABUTTI MOTOR,0172 696027,info@cabuttimotor.it,1956,7.8948,44.56623,12060,Lequio Tanaro,Via Dell'Industria 11 ,,0172 696805,https://www.cabuttimotor.it
IT,SISSI SC,0373 86920,info@sissiracing.com,4136,9.690487,45.35242,26013,Crema,"Via Macello, 21 ",,0737 83928,https://www.sissiracing.com
IT,GTG MOTO GAMMA,030 2140800,info@gtgmotogamma.it,8189,10.11392,45.55208,25045,CASTEGNATO,Via Padana Superiore 54 ,,,https://www.gtgmotogamma.it
IT,SPEED MOTOR,0383 642376,speed.motor@libero.it,3400,9.034425,44.997097,27058,Voghera,"Via Piacenza, 2a ",,0383 1930243,https://www.speedmotor.net
IT,LUNASCHI CESARE,0131867176,lunaschimoto@gmail.com,496,8.882026,44.911402,15057,Tortona,Ss Per Voghera 93-4 ,,0131863377,https://www.lunaschimoto.it
IT,AVANZI MOTO,030 620452,info@avanzimoto.it,7855,10.18281,45.4314,25021,BAGNOLO MELLA,Viale Europa 3 /A ,,030 620440,https://www.avanzimoto.it
IT,AUTOMOTO TORINO,0523 481995,zambianchiautomoto@gmail.com,2332,9.659602,45.053215,29121,Piacenza,Via I Maggio N. 11 ,,0523 489133,https://www.zambianchimoto.it
IT,OFFICINE CUBICO,045 6269093,info@cubimoto.it,7574,10.78325,45.55372,37010,AFFI,Via San Pieretto 7 a/b/c ,,045 6269093,https://www.dealer.moto.it/cubimotoktm
IT,HOBBY MOTOR - VI,0445446145,info@hobbymotor.it,2243,11.35079,45.60605,36073,Cornedo Vicentino,Via Monte Cengio N. 55 ,,0445459105,https://www.hobbymotor.it
IT,TEAM CICO,0445 / 884669,info@teamcico.it,3977,11.52834,45.69262,36030,Sarcedo (Vi),Via 1 Maggio N.19 Int.D ,,0445 / 346226,https://www.teamcico.it
IT,BIEMME,010 5702231,info@biemmemoto.it,7250,8.97934,44.40706,16132,GENOVA,Corso Europa 224 G-H ,GE,0103031580,https://www.biemmemoto.it
IT,GABRIELLI MOTO,0424 582497,vendite@gabriellimoto.com,10089910,11.760632,45.735085,36027,Rosa (VI),Via Capitano Alessio 154 ,,0424 580603,https://www.gabriellimoto.com
IT,BOTTERMOTO,0423952007,info@bottermoto.it,1952,11.905646,45.815009,31011,Asolo,Via Castecucco N. 54 ,,0423520371,https://www.bottermoto.it
IT,DE BONA MOTO,018361274,motodebona@gmail.com,3678,8.01226,43.87486,18100,Imperia,Via Mameli 18/20 ,,018361402,https://www.motodebona.it
IT,MR MOTO,0521 271561,amministrazionektmpr@gmail.com,8249,10.3476,44.83255,43122,PARMA,Via Alfredo Veroni 35 ,,,https://www.triumphreggioemilia.it
IT,ZANIOLO MOTO SC,0499460694,zaniolomoto@tiscali.it,3175,11.87324,45.63772,35018,S. Martino di Lupari,Via Camposampiero 22 ,,0495951421,https://www.dealer.moto.it/zaniolomoto
IT,DAL BELLO,0438 / 61510,web@dalbellomoto.it,111,12.29581,45.87623,31015,CONEGLIANO,Viale Italia 110 ,,0438 / 64686,http://www.dalbellomoto.it
IT,3G MOTO SC,0185046390,info@3gmoto.it,1089,9.35971,44.34449,16042,CARASCO,Via Nuova Provinciale 18 ,,0185356407,https://www.3gmoto.it
IT,K-PADOVA,049 - 8808967,info@ktmpadova.it,8238,11.85221,45.37136,35020,ALBIGNASEGO,Via Marco Polo 19/A ,,049 - 8824912,https://www.dealer.moto.it/kpadova
IT,COCCONCELLI MOTO,0522550620,INFO@COCCONCELLIMOTO.IT,670,10.57203,44.63219,42020,QUATTRO CASTELLA,Via Giuseppe di Vittorio 55 ,RE,0522393957,https://www.cocconcellimoto.it
IT,VALLERINI SC,0425642105,rv-cross-team@libero.it,3945,11.619834,45.081284,45026,Lendinara (RO),Via Aldo Moro 4/E ,,04251922006,#
IT,DUE RUOTE,0432 1842663,husqvarna.udine@due-ruote.com,5409,13.28394,46.020265,33040,PRADAMANO,"Via Nazionale, 78/1 ",,,https://www.dealer.moto.it/dueruoteudine
IT,VICTORY,059 3966991,"victorysnc@yahoo.it, info@bullbikes.it",8265,10.929667,44.667083,41122,MODENA,"Str. Sant'Anna, 652 ",MO,,#
IT,MOTOR RACE SC,059 285159,info@motoracemodena.it,1075,10.966444,44.630792,41122,Modena,Via Dei Vitali 50 ,,059285159,https://www.motoracemodena.it
IT,BEST MOTORS,0425 27022,moto@bestmotors.com,9542,11.7809,45.03592,45100,ROVIGO,Via del Mercante 30 ,RO,,https://www.bestmotors.com
IT,XRIDER SC,0187917069,xriderktm@libero.it,1227,9.93408,44.099337,19030,Romito Magra - SP,"Via Provinciale, 101 ",,0187957026,https://www.x-rider.it
IT,CESARI,051 525755,Alessandra.Landini@buscarolimoto.it,216,11.32404,44.5021,40131,BOLOGNA,Via Malvasia n. 24/2 ,,051 525729,https://www.buscarolimoto.it
IT,BIA.MAR,0583 329131,ferrandomotor@ferrandomotor.it,7459,10.459972,43.850806,55100,Lucca,Via Sarzanese 726 ,,0583 329131,https://www.ferrandomotor.it
IT,CESARI,054 234480,comm.cesari@buscarolimoto.it,216,11.71473,44.36308,40026,IMOLA,Via I Maggio 19/a ,,054 2612218,https://www.buscarolimoto.it
IT,BIA.MAR,0586 426508,ferrandomotorlivorno@ferrandomotor.it,7459,10.336139,43.574944,57121,LIVORNO,Via Firenze 120 ,,,https://www.ferrandomotor.it
IT,NEW VALENTINI DUE,0574593817,maura.nardi@valentinimoto.it,1247,11.10327,43.87023,59100,PRATO,Via Giuseppe Meoni 36 A ,,0574591836,https://www.valentinimoto.it
IT,FANI MOTORS,055/715661,info@fanimotors.it,8658,11.20491,43.77152,50142,FIRENZE,Via Empoli 31/c ,,,https://www.fanimotors.it
IT,TEAM D.F. SC,0577 / 936264,parrini@teamdf.it,2781,11.138428,43.474356,53036,Poggiboni Siena,Via Pisana 135/141 ,,0577992349,#
IT,MOTOR FAN,0541 692313,info@motorfan.it,10232010,12.64121,43.9884,47838,Riccione,"Via del Progresso, 21 ",RN,,#
IT,BIANCHI MOTO AREZZO,0575 - 981336,info@bianchimotoarezzo.it,1349,11.84602,43.47316,52100,AREZZO,Via Albert Einstein 83 ,,0575 - 984454,https://www.bianchimotoarezzo.it
IT,CAFE' RACER STORE,072 1283606,speedbybrivido@gmail.com,1559,12.88226,43.88844,61122,PESARO,Strada della Fabbreccia 5/1 ,,072 1280371,https://www.dealer.moto.it/caferacerstore
IT,MENCACCI SC,0575 604839,Paolo.mencacci@racestore.it,8108,11.97428,43.25984,52044,CORTONA,Via Lauretana 920/a ,AR,,https://www.racestorektm.it
IT,4 TEMPI SPORT,0564 462024,info@4tempi.com,8716,11.10614,42.77984,58100,GROSSETO,Largo Giava 7 ,,,https://www.4tempi.com
IT,RACE STORE,348 4156905,racestoresrl@tiscali.it,9169,12.29291,43.09891,06073,CORCIANO,Via Giacomo Brodolini 9 ,,,https://www.racestoreperugia.com
IT,TAVOLINI,0732250021,info@tavolinisrl.it,2425,12.81031,43.34546,60044,FABRIANO,Via Ermanno Casoli 24 ,,0732250021,https://www.yanus.it
IT,CENTAURO DORICO MOTO,0712801527,info@centaurodorico.com,8124,13.49623,43.59029,60127,ANCONA,Via della Montagnola 69/D ,,0712809021,https://www.centaurodorico.com
IT,CENTRO MOTO,07612491,vendite@centromotoviterbo.it,10365810,12.07804,42.43124,01100,VITERBO,"Strada Tuscanese km 1,500 ",,,https://www.centromotoviterbo.it
IT,R & M,0761 / 354370,info@quinzimoto.com,8447,12.0726,42.42731,01100,VITERBO,Via Tuscanese 24B ,,,https://www.quinzimoto.com
IT,BRENZ MOTO,0744427310,brenzmotorrad@virgilio.it,1761,12.64137,42.57349,05100,TERNI,Zona Fiori 3/F ,,0744435845,https://www.brenzmoto.com
IT,CELESTINI MOTO 2.0,0766 500789,celestini.gianluca@gmail.com,5411,11.77395,42.12046,00053,CIVITAVECCHIA,Via Antonino Siligato 6 ,,,https://www.celestinimoto.com
IT,TRAVAGLINI MOTORI,079 / 9739696,lorenzotravaglini@tiscali.it,2565,8.322933,40.572752,07041,Alghero,Via Galileo Galilei N. 12 ,,0799739696,https://www.impresapiu.subito.it/shops/10843-travaglini-motori
IT,SIMONELLI MOTO,073586967,info@simonellimoto.it,110,13.879718,42.943027,63074,San Benedetto,"Via Silvio Pellico, 198 ",,0733 363256,https://www.simonellimoto.it
IT,MILANI,0661661351,info@milaniktm.it,2480,12.441011,41.902071,00167,Roma,Via Giulio Iii N. 27 ,,0661661351,https://www.milaniktm.it
IT,BI&TI,06 2022041,info@bieti.it,3490,12.56469,41.91828,00156,Roma (Rm),"Via Tiburtina , 864-866 ",,06 2022041,https://www.bieti.it
IT,MARCO MOTO SC,0863 995199,marcomoto.carsoli@alice.it,7835,13.06104,42.08315,67061,CARSOLI,Via Tiburtina Valeria Km 69.00 ,AQ,0863 995199,https://www.marcomoto.eu
IT,ALBERTOINMOTO,348 8723006,info@albertoinmoto.com,10395410,12.32291,41.51484,00178,ROMA,"Via Demetriade, 37 ",,,https://www.k-roma.it
IT,MAZZANTE,085690702,info@mazzante.it,3823,14.249346,42.443141,65132,Pescara,Via Nazionale Adriatica Sud 66/68 ,,,https://www.mazzante.it
IT,GOSTMOTO,0871 574368,info@gostmoto.com,8106,14.118852,42.331119,66100,BRECCIAROLA,"Via Riccio, snc ",,0871 574368,https://www.gostmoto.com
IT,MOTO BODEMA,0773474346,motobodema@libero.it,3968,12.90276,41.47227,04100,Latina,Via Carturan N.34 B ,,0773471118,https://www.motobodemalatina.it
IT,CIANFROCCA MOTO SC,0775 409722,info@cianfroccamoto.it,3951,13.34711,41.667482,03011,Alatri,S.S. 155 Arillette 452 ,,0775 409722,https://www.cianfroccamoto.it
IT,PLANET MOTORS,348 1236438,planetmotors.ktm@gmail.com,525,9.176387,39.241978,09045,Quartu Sant'Elena,"Viale Marconi, 113 ",,070880263,https://www.planetmotors.it
IT,REPOL,0823787170,amministrazione@pianetamoto.com,3947,14.333626,41.327402,81011,Alife (CE),Strada Provinciale 331 Direzione Nord SNC,,0823787166,https://www.pianetamoto.com
IT,CDM MOTORS,08236221413,ktm-caserta@cdmmotors.com,10382410,14.22344,41.09736,81043,Capua,Via Santa Maria Capua Vetere 121,CE,,https://www.gruppodemichele.it
IT,MOTO SERVICE,088 2224929,moto.service@katamail.com,1679,15.387864,41.688805,71016,San Severo,Via Zannotti 175 ,,088 2224929,https://www.motoservice-foggia.it
IT,MARIO MANZO MOTO,0815538251,info@twinsmotorbroker.com,3572,14.284584,40.863701,80143,NAPOLI,Via Nuova Poggioreale 58 ,,08119808314,https://www.twinsmotorbroker.com
IT,MARIO MANZO MOTO,0815 131620,info@mariomanzo.it,3572,14.56833,40.74202,84012,ANGRI,Via Crocifisso 9/13 ,,0815 134335,https://www.twinsmotorbroker.com
IT,MOTO DI GUIDA,0828793392,motodiguida@tiscali.it,3236,14.796637,40.661632,84127,Salerno,Via Lungomare Colombo 249/251 ,,0828793392,https://www.motodiguida.it
IT,MOTO DI GUIDA,0828 793392,motodiguida@tiscali.it,3236,15.22927,40.68834,84020,OLIVETO CITRA,Via Aldo Moro SNC ,,0828793392,https://www.motodiguida.it
IT,EUDI MOTOR,0971-55348,info@eudimotorline.it,1683,15.83209,40.63473,85100,POTENZA,Via delle Primule 52 ,,0971-479433,https://www.eudimotorline.it
IT,MOTO SERVICE,0805052111,moto.service@katamail.com,1679,16.835426,41.10123,70124,Bari,Via Vincenzo Sassanelli 6 ,,0805052111,https://www.motoservice-foggia.it
IT,OTTOBIELLE,099 / 9738934,ottobielleservice@gmail.com,3498,17.634096,40.408189,74024,Manduria,Via G.B. de Falco 10 ,,0999738934,https://www.brunettimotors.it
IT,AMAR,091 8601306,ktm.pa@amar.it,2331,13.33903,38.13925,90144,PALERMO,Via Giuseppe Sciuti 166 ,,,https://www.amar.it
IT,OFFICINE BORBONICHE,0984/394743,ktm@officineborboniche.it,7634,16.24999,39.31025,87100,COSENZA,Via Edoardo E Mario Cristoforo 17 ,,,https://www.officineborboniche.it
IT,PUCE MOTORRAD,0836 940466,pucemotorrad@gmail.com,2320,18.362231,40.013834,73038,SPONGANO,Via Gabriele d'Annunzio 5/d ,,,#
IT,M.A.C.,0963592726,macofficine@gmail.com,762,16.085629,38.671147,89900,Vibo Valentia,Via Federico Fellini 5 ,,,#
IT,BUTTICE',0922 471074,butticemoto@virgilio.it,3115,13.53144,37.40108,92015,RAFFADALI,Contrada Vanchitello 58 ,,922471074,https://www.butticemoto.com
IT,HD MOTOR,090 715910,info@hdmotor.it,2863,15.539703,38.195618,98122,Messina,"Via Pietro castelli, 89 ",,090713073,https://www.hdmotor.it
IT,AMAR,095 8291250,info@amar.it,2331,15.0965,37.518306,95127,Catania,Via G. D'Annunzio n. 135 - 141 ,,095 8291251,https://www.amar.it
IT,HOBBY MOTOR -RG,0932257684,info@hobbymotorrg.it,2003,14.689065,36.930727,97100,Ragusa,Via Mario Dierna No 1 Ang. V.Le Delle Americhe,,0932257684,https://www.hobbymotorrg.it
JP,Zip,0166545051,zip@giga.ocn.ne.jp,1148,142.349005,43.789231,070-0831,Hokkaido,1 Jyo 10 Asahi-cho Asahikawa-shi ,01,0166545174,
JP,KTM Sapporo,0113757306,oss-cyclone@nifty.com,3877,141.429332,43.007017,004-0861,Hokkaido,"2-11-77, Kitano 1jo, Kiyota-ku Sapporo-shi Sapporo-shi",01,0118843833,
JP,2 & 4,0144550110,as2and4@sea.plala.or.jp,892,141.685186,42.665927,059-1301,Hokkaido,3-19-3 Tokaicho Tomakomai-shi,,0144571795,http://as2and4.com/
JP,Riding Sketch Hirosaki,0172280280,twowheels@ridingsketch.com,9631,140.502372,40.59658,036-8084,Aomori,"1-4-1 Takada, Hirosaki-shi ",02,0172280282,https://ridingsketch.com/
JP,Riding Village,0196811245,"village@rose.ocn.ne.jp, cst3019@yahoo.co.jp",8022,141.079998,39.70609,020-0771,Iwate-ken,63-4 Oogama Takehana Takizawa-shi Takizawa-shi,03,0196811246,https://sites.google.com/site/ridingvillage/
JP,SUZUKI MOTORS,0234-22-3640,carry@tmail.plala.or.jp,10226510,139.850524,38.892493,998-0831,Sakatashi,7-23 Higashiryouu-cho ,06,,https://suzuki-ms.business.site/
JP,Hayasaka Cycle Motorstage Otemachi,0222176855,takeshi@hayasaka.co.jp,5365,140.863001,38.258174,980-0805,Miyagi,"8-18 Otemachi, Aoba-ku, Sendai-shi",,0222176833,https://www.hayasaka.co.jp/shop/ootemachi_m.html
JP,Side-B (Multi Dealer),0853220408,side-b@sky.plala.or.jp,341,132.731383,35.385063,693-0056,Shimane,"17-2, Etacho Izumo-shi",,0853220775,https://www.side-bjp.com/
JP,Akai 3 Rinsya,0776276410,aka3@mitene.or.jp,1108,136.212317,36.072669,910-0021,Fukui,"1-7-27, Kentoku Fukui-shi",,0776279256,https://www.aka3.jp/
JP,Hiroshima Otobai Hanbai Gionten,082-874-4481,hoh-gion@hi2.enjoy.ne.jp,10226710,132.466247,34.436346,731-0113,Hiroshima,"4-15-19 Nishihara Asaminami-ku, Hiroshima-shi ",34,082-874-4954,#
JP,KTM Fukuoka,0925035337,info@ktm-fukuoka.jp,3133,130.473033,33.557138,812-0863,Fukuoka,"2-19-10, Kanenokuma, Hakata-ku Fukuoka-shi",,0925031021,https://www.ktm-fukuoka.jp/
JP,KTM Gunma,0273956333,info@ktm-gunma.jp,1255,139.017338,36.37056,370-0008,Gunma,212 Syoukanjimachi Takasaki-shi,,0273632536,https://www.ktm-gunma.jp/
JP,KTM Fukuyama,0849242935,hisao@uzushio-racing.com,922,133.386794,34.48759,721-0966,Hiroshima,"1-1-5, Teshirocho, Fukuyama-shi Fukuyama-shi",34,0849314096,https://www.uzushio-racing.com/ktm/
JP,Bike Shop Try,0583837722,shop@bike-try.com,2158,136.842571,35.393814,504-0914,Gifu,1-87 Miihigashimachi Kakamigahara-shi Kakamigahara-shi,21,0583837722,
JP,Nakaki-Moto,0748377111,nakaki@d3.dion.ne.jp,202,136.114771,35.114327,523-0015,Shiga,227-1 Uedacho Oumihachiman-shi Oumihatiman,25,0748377112,http://www.nakakihonda.com/
JP,Moto Build Kanbara,0296720159,info@mb-kanbara.shop,3184,140.256733,36.385788,309-1611,Ibaraki,1089-1 Kasama Kasama-shi Kasama-shi,08,0296717399,
JP,KTM Kyoto,075-286-8626,basist.japaneast@gmail.com,7510,135.799466,34.981776,607-8482,Kyoto-Fu,"38-3 Kitakazanōbayashichō, Yamashina-ku, Kyoto-shi Kyōto-fu",26,0752868626,https://www.ktm-kyoto.com/
JP,AutoHouse Atsu,0958868177,info@atsu.co.jp,3604,129.844408,32.831831,851-2105,Nagasaki,"136-5 Uragou Tokitsucho, Nishisonogi-gun",,0958868166,https://www.autohouse-atsu.jp/renewal/top.html
JP,Bike Shop K's,0480617111,bikeshopks@tbh.t-com.ne.jp,2218,139.601719,36.131438,347-0009,Saitama,17-17 Mitsumata Kazo-shi Kazo-shi,11,0480617300,https://www.bikeshop-ks.com/
JP,KTM Kagawa,0878053552,y.kuroki0122@gmail.com,9936,134.121929,34.361816,761-0130,Takamatsu-shi,"6389-84 Ajicho Maruyama, ",37,0878051396,https://www.ktm-kagawa.com/
JP,KTM Kobe,0727850061,info@ktm-impala.com,4126,135.397139,34.782184,664-0881,Hyogo,4-129-1 Koya Itami-shi ,28,0727850205,https://www.ktm-impala.com
JP,KTM Osaka Kita,0726769050,info@ktm-osakakita.com,3826,135.633195,34.850953,569-0088,Osaka,"3-4 Tennoucho, Takatsuki-shi ",27,0726769051,
JP,CS Stance,0899047662,cs-stance@nifty.com,7511,132.709345,33.835415,791-8041,Ehime,"1381 Kitayoshida-cho, Matsuyama-shi, MATSUYAMA-SHI",38,0899042803,http://cs-stance.co.jp/
JP,KTM Tokai,0594846363,info@ktm-tokai.jp,1178,136.687738,35.068939,511-0007,Mie,"Sanguudori 20, Kuwana-shi Kuwana-shi",24,0594846464,https://www.ktm-tokai.jp/
JP,ALT,0669746717,alt1979@alt1979.com,911,135.543343,34.669472,537-0012,Osaka,"3-15-25 Oimazato, Higashinari-ku ",27,0669718113,
JP,KTM Nagoya,0528002755,ktm_nagoya@dockers.co.jp,1183,137.001063,35.114431,468-0014,Aichi,"4-205, Nakahira, Tenpaku-ku Nagoya-shi, Nagoya-shi",23,0528002780,https://nagoya-ktm.dockers.co.jp/
JP,Kouyama Motors (Multi Dealer),0962723858,info@recado.co.jp,1642,130.701258,32.874772,861-0142,Kumamoto,"1555-4, Uekimachi abumida Kita-ku, Kumamoto-shi",,0962730692,
JP,KTM Oita,0975358611,bbd000640008@lib.bbiq.jp,5565,131.718483,33.246986,870-0251,Oita,"1-163 Ozaichuo, Oita-shi Oita-shi",44,0975358617,https://www.ktm-oita.com/
JP,KTM Saitama,0488393321,info@ktm-saitama.com,687,139.632458,35.854551,338-0832,Saitama,"6-19-19, Nishihori, Sakura-ku, Saitama-shi Saitama-shi",11,0488661651,http://www.ktm-saitama.com
JP,Banner,729374023,webmaster@banner.co.jp,9176,135.568626,34.559936,583-0884,Osaka,"80 No, Habikino-shi ",27,729374423,https://ktm.banner.co.jp/
JP,Freedom7 Higashimurayama,0423928197,h-nagao@freedom7.co.jp,5436,139.450527,35.749538,189-0024,Tokyo,3-28-15 Fujimicho Higashimurayama-shi,,0423990227,
JP,Riders Land YOYO,0353923411,info@rlyoyo.co.jp,5099,139.694885,35.791073,115-0051,Tokyo,"2-24-7, Ukima, Kita-ku, ",13,0353923413,https://www.rlyoyo.co.jp/
JP,West Wood Ihara Shokai,0297620149,info@westwoodmoto.jp,3567,140.197136,35.899268,301-0823,Ibaraki,"2738-1, Sunamachi, Ryugasaki-shi Ryugasaki-Shi",08,0297621077,
JP,Freedom 7,0426378197,k-nagao@freedom7.co.jp,2206,139.369123,35.641511,192-0907,Tokyo,203-5 Naganuma cho Hachiouji-shi,,0426373950,
JP,Bariqiya,0423069412,info@bariqiya.com,1510,139.512042,35.6668,183-0011,Tokyo,"2 Chome-11-3 Shiraitodai, Fuchū-shi ",13,0423069413,http://www.bariqiya.com/
JP,KTM Suginami,0359428139,info@ktm-suginami.com,135,139.591842,35.686127,168-0082,Tokyo,"3-8-7-1F Kugayama, Suginami-ku Suginami-ku",13,0363825683,https://www.ktm-suginami.com/
JP,KTM Setagaya,0337030125,info@ktm-liberta.com,3594,139.653212,35.617634,158-0081,Tokyo,4-15-6 Fukazawa Setagaya-Ku ,13,0337030235,https://www.ktm-liberta.com
JP,KTM Kawasaki Chuo,0449487316,toshitada.yoshii@ktm-kawasakichuo.com,3866,139.602115,35.591895,213-0013,Kanagawa,"1 Chome-52-24 Suenaga, Takatsu-ku, Kawasaki-shi Takatsu-ku, Kawasaki-shi",14,0449487317,http://ktm-kawasakichuo.com/
JP,KTM Tokyo East,0356798811,shop@huckleberry.jp,647,139.862998,35.661504,134-0088,Tokyo,"7-21-8, Nishikasai, Edogawa-ku Edogawa-ku",13,0356798812,https://tokyo-ktm.dockers.co.jp/
JP,SCI Limited,0357542227,otani@ktm-cars.jp,5343,139.682184,35.600573,1450061,Tokyo,2-1-1 Ishikawa-cho Ota-ku,,0357542779,#
JP,KTM Atsugi,0462064347,,2662,139.358634,35.453442,243-0814,Kanagawa,"Cosmo Building 1F, 2-7-38 Mizuhiki, Atsugi-shi, ",14,0462064348,https://www.mff-frontier.org/
JP,Zoom Co. Ltd,0462952177,info@zoom-car.co.jp,2649,139.355565,35.450514,2430031,Kanagawa-ken,Tomuro 1-28-2 Atsugi-shi,,,#
JP,OC Makuhari,0433055819,orange@ockame.com,3313,140.079128,35.637244,263-0034,Chiba,"2-5-34 Inage, Inage-ku Chiba-shi",,02046648616,https://www.ockame.com/ktm/
JP,KTM Yokohama,0454327736,ktm@marutomiauto.co.jp,159,139.613627,35.498221,222-0034,Kanagawa,"552 Kishinecho Kohoku-ku Yokohama-shi Kohoku-ku, Yokohama",14,0454327549,https://ktm-yokohama.com/
JP,KTM Fuji,0545327819,info@gunbike.com,3565,138.689976,35.157386,417-0043,Shizuoka,"10-14, Aratajimacho, Fuji-shi Fuji-shi",22,0545327829,https://www.gunbike.com/
JP,U-Media Shonan,0467881399,kba@u-media.ne.jp,951,139.376199,35.332503,253-0072,Kanagawa,"916 Imajyuku, Chigasaki-shi Chigasaki-shi",14,0467403601,https://www.u-media.ne.jp
JP,Kawashima Motors Motohama,0534780877,km-taka@jmail.plala.or.jp,2285,137.732211,34.714131,430-0942,Shizuoka,76-5 Motohamacho Naka-ku Hamamatsu-shi,,0534780878,https://www.kawashima-motors.co.jp
